row_id,ground_truth,glove_f0,glove_f1,glove_f2,glove_f3,glove_f4,glove_f5,glove_f6,glove_f7,glove_f8,glove_f9,glove_f10,glove_f11,glove_f12,glove_f13,glove_f14,glove_f15,glove_f16,glove_f17,glove_f18,glove_f19,glove_f20,glove_f21,glove_f22,glove_f23,glove_f24,glove_f25,glove_f26,glove_f27,glove_f28,glove_f29,glove_f30,glove_f31,glove_f32,glove_f33,glove_f34,glove_f35,glove_f36,glove_f37,glove_f38,glove_f39,glove_f40,glove_f41,glove_f42,glove_f43,glove_f44,glove_f45,glove_f46,glove_f47,glove_f48,glove_f49,glove_f50,glove_f51,glove_f52,glove_f53,glove_f54,glove_f55,glove_f56,glove_f57,glove_f58,glove_f59,glove_f60,glove_f61,glove_f62,glove_f63,glove_f64,glove_f65,glove_f66,glove_f67,glove_f68,glove_f69,glove_f70,glove_f71,glove_f72,glove_f73,glove_f74,glove_f75,glove_f76,glove_f77,glove_f78,glove_f79,glove_f80,glove_f81,glove_f82,glove_f83,glove_f84,glove_f85,glove_f86,glove_f87,glove_f88,glove_f89,glove_f90,glove_f91,glove_f92,glove_f93,glove_f94,glove_f95,glove_f96,glove_f97,glove_f98,glove_f99
387,neutral,-0.17431991,-0.112038426,0.24849388,-0.021631807,-0.24641167,-0.035644315,-0.20427367,-0.039506614,0.06255553,0.04771075,-0.16750084,0.05931908,0.13228783,-0.0005739484,-0.0064711906,-0.12566578,-0.0565449,-0.03764251,-0.4582555,0.14633518,0.42771503,-0.10290337,0.12026284,-0.062893674,0.046334725,-0.022907248,-0.1806199,-0.17726552,0.3120886,-0.17896399,-0.15410563,0.04313065,-0.04644963,-0.01624179,0.103011094,0.029910991,0.29037625,-0.10517001,-0.19742471,0.022736402,-0.4285999,-0.113123454,0.04109888,-0.19061886,0.17523193,-0.17575808,0.28842062,-0.1584905,-0.18800278,-0.71020854,0.011218222,0.2408192,-0.054149214,0.897387,-0.07537259,-1.9696541,0.040584747,-0.35127112,1.0682282,0.36563057,-0.1792942,0.31865764,-0.21022552,-0.3196811,0.6447981,0.1869693,0.046373602,0.09794602,0.022021022,0.008895526,0.29722932,-0.36013666,-0.24063025,-0.32631186,0.1928763,0.07668094,-0.025186824,0.15776235,-0.7597412,0.33687696,0.48680606,-0.13794461,-0.23104718,-0.018166121,-0.836898,-0.11791109,-0.054132216,0.11963343,0.09493436,-0.5096668,-0.19381812,0.02284203,-0.33436713,0.133986,-0.42616287,0.16335662,0.107451506,0.0074418066,0.3097688,0.16394407
388,neutral,-0.3802721,0.330294,0.086405575,0.024430772,-0.04694069,-0.021043738,0.03704702,0.09000227,-0.25873172,0.25916263,0.07433223,-0.19697835,-0.010521692,-0.007298968,0.08145513,-0.16160773,0.20138654,0.040332206,-0.3495519,0.218742,0.08570411,-0.2821945,0.28741705,-0.12917161,0.3376281,0.4946288,-0.122106686,-0.26002195,-0.11705604,0.3189291,-0.4457519,0.52259016,-0.2794395,0.0053787385,-0.124930575,0.11764039,0.24030918,0.22153902,-0.07854086,-0.18792991,-0.40742856,-0.24087185,-0.09094876,-0.23500054,0.43617308,-0.0632918,0.011664484,-0.17106783,-0.33815148,-0.49827614,-0.27500716,0.09092878,-0.142802,1.0768604,-0.1431991,-2.0406427,-0.34168303,0.1441345,1.6220042,0.19563583,-0.18634109,0.53320277,-0.3998411,0.037584085,0.6064371,0.11925238,-0.09642391,0.4831062,0.34073392,-0.04799975,0.20299225,-0.49436688,0.010865044,-0.338851,0.007057192,-0.026706,-0.29686,-0.18260378,-0.47126877,-0.08508774,0.98286176,-0.16854028,-0.31414682,0.101903826,-0.9130083,-0.11106046,0.07721227,-0.023332853,0.42649418,-0.05357263,-0.1456133,0.2353476,0.106045835,-0.24962297,-0.5099345,0.29253972,0.16618726,-0.118000865,0.43351585,0.10884205
389,neutral,-0.12098707,0.2553591,0.4026419,-0.05194459,-0.21155041,0.03451301,-0.08606109,-0.18220195,0.12334918,0.0018276796,-0.15359896,-0.14085579,0.1660223,0.07396542,-0.09486023,-0.06084025,-0.14254466,-0.15460822,-0.37253764,-0.08706937,0.14912249,-0.022729577,0.17634203,0.066395454,0.12170241,-0.05242959,-0.14006533,-0.11316575,0.2130215,-0.06509758,-0.05720597,0.25804156,-0.16738625,-0.13136311,0.19503699,0.24430753,-0.056400847,-0.08206227,-0.16508366,-0.23209025,-0.45744702,-0.049461354,-0.014808513,-0.19446404,0.01725744,-0.13732117,0.31427205,-0.22092123,-0.13862324,-0.6676769,0.1906079,0.092464894,-0.07354002,0.8274551,-0.10403798,-1.7568674,0.05051658,-0.24449156,1.2148135,0.29685685,-0.12387198,0.557386,-0.22855063,-0.27292818,0.574275,5.1827225e-05,0.13692437,0.30251798,0.085768245,-0.24072227,0.08903983,-0.39661604,-0.18139774,-0.357862,0.08080026,0.048628088,-0.24880074,0.13971324,-0.64537174,-0.024541235,0.44455886,-0.07553245,-0.3802244,0.16960864,-0.9698457,-0.20461684,-0.16169214,0.02853157,-0.050279375,-0.35633698,-0.16750269,0.09419031,-0.0092082685,0.010964073,-0.39784476,0.18985063,0.012135578,-0.0066844183,0.41428614,0.4378983
390,neutral,-0.25020763,-0.022019623,0.010376756,0.041431375,0.0055037094,0.4066209,-0.39711395,-0.09253876,0.037709735,0.42571983,-0.5576068,-0.10616681,0.1440411,-0.06380109,-0.27541733,0.16679485,0.041821852,-0.088548034,-0.5646054,0.19055651,0.27144814,-0.06811312,0.1843856,-0.39277694,0.10881384,-0.061162334,0.03130053,-0.51442,-0.0916627,-0.23712678,0.06008493,0.6063773,-0.16435996,-0.048945293,0.09245281,-0.07506194,0.28267518,-0.1210965,-0.40425435,-0.55199546,-0.32346952,-0.17245503,0.38239357,-0.21334235,-0.30051675,-0.16020553,0.31493884,0.13156757,-0.15571593,-0.32840908,-0.22717823,-0.17480068,-0.06605219,0.70696104,-0.09212121,-1.3902186,0.14291938,0.04757401,1.0856954,0.0075936364,-0.14590284,0.40622437,-0.36788216,-0.15518206,0.8827244,-0.08339898,0.079295725,-0.19517866,-0.23190123,-0.14060563,0.27072057,-0.14195596,-0.22540933,-0.2496237,0.043192867,-0.011314579,-0.14393413,0.20985454,-0.33215755,-0.021505151,0.2845618,-0.23613401,-0.24547909,0.028518828,-0.50033927,0.52011704,-0.012541735,-0.1305603,-0.07525927,-0.3194238,0.31383422,-0.10814673,-0.11111814,-0.16736564,-0.2566611,-0.1982266,-0.40469518,-0.72344863,0.6172003,0.32175252
391,neutral,-0.05315997,0.22347881,-0.5798621,0.045397293,-0.082564846,0.45236576,-0.11030327,0.12452212,0.18630522,0.29880422,-0.3764978,0.06982666,0.05660346,-0.11561137,-0.34090653,0.28848648,-0.1349442,-0.24859203,-0.31675142,-0.2020464,0.5262451,-0.120917566,0.3576804,0.10504173,0.1172425,-0.26848984,-0.13607459,0.20636065,0.51473475,0.11836915,-0.5578967,0.10931927,0.20304053,0.43071392,0.04556931,-0.2552255,0.48584604,0.11904714,-0.32513416,-0.27837822,-0.7242942,-0.14672461,0.63496983,0.079668075,0.13748315,-0.40777096,0.27771035,-0.21907702,-0.1396167,-0.18186413,0.4669084,-0.04120855,0.10102733,0.7296851,-0.2704984,-1.3026588,-0.042220518,-0.072641484,1.2460982,0.24888337,-0.4556822,0.11482684,0.054441437,-0.3173901,0.29328367,0.109135896,-0.15007442,0.036855888,-0.033140574,0.14760925,0.15790409,-0.4815746,-0.5541956,-0.45316637,-0.22352935,0.39415005,0.4457288,0.12089531,-0.8461996,0.09250466,0.4647527,-0.11668364,0.39398372,-0.016165547,-0.6201712,-0.11241713,0.047563937,0.5513425,-0.054326616,-0.29929793,0.1302303,-0.15709835,-0.3410887,0.49144852,-0.1681302,0.20721556,-0.08074885,0.26301757,0.5742026,0.17124844
392,neutral,-0.11116662,-0.12925677,0.2497545,0.033752173,-0.034040783,-0.08657631,-0.19095983,0.15087037,0.20757459,0.015096468,0.0043137735,-0.06817426,0.05865273,-0.044452045,0.05902163,0.158387,0.005307362,0.023666441,0.04357113,0.12783606,0.44000652,-0.17575766,0.091143824,-0.04415553,0.44770366,-0.085819975,-0.16840442,-0.31913987,0.3426162,0.0019469523,-0.0010520839,0.13890651,-0.3454873,0.23223451,0.09929394,0.09597385,0.16304176,0.11129471,0.054581143,-0.29786986,-0.21544713,-0.17243138,-0.016003443,-0.018729256,-0.18327543,-0.14048678,0.10523513,-0.12541787,-0.033855706,-0.49846852,0.054279637,0.1624423,0.056514867,0.9885086,-0.06503419,-1.6856298,-0.040239245,-0.0909307,1.1887462,0.23161966,-0.036196277,0.5124902,-0.16184022,-0.09266834,0.58974904,0.34893715,0.2518239,0.18415049,-0.058014225,0.06170073,0.33615074,-0.2607258,-0.058285683,-0.13471544,0.104286045,0.09460252,-0.018357294,-0.1201069,-0.3044978,-0.024116604,0.3148059,-0.2628384,-0.029247895,0.09516219,-1.0452408,-0.08558261,0.06942721,-0.103129804,0.30803296,-0.4473851,-0.21169046,0.1968927,-0.07314277,-0.050991096,-0.081783146,-0.17090873,0.16928285,0.03741742,0.592459,0.063886575
393,neutral,-0.22554633,0.0012150635,-0.013275643,-0.046734456,0.08972871,-0.16526732,-0.0664945,0.19133264,-0.2554214,0.43260592,-0.06476651,-0.30129123,0.19317186,0.117850296,0.17519897,-0.092912495,0.086366504,-0.04723285,-0.63168675,0.09982668,0.40985155,-0.079691425,0.14429644,-0.15434024,-0.049713325,-0.017034614,-0.04503018,-0.12070501,-0.109011784,0.09012479,-0.06561082,0.25323072,-0.10583519,0.16051227,-0.012359511,-0.12936305,0.15340498,0.09364779,0.118181854,-0.06717583,-0.1795872,-0.23639221,0.17312947,0.092595875,0.43375117,0.0752355,0.087659284,-0.006649542,-0.0400063,-0.3346864,0.12500577,0.06306311,-0.07325528,0.75516385,-0.050623115,-1.9660411,-0.061503366,-0.37484178,1.6081089,0.4156757,0.06492982,0.42147648,0.24417233,0.009761629,0.49966806,-0.031061387,-0.013447285,0.24963467,0.17735945,0.2562107,0.029869298,-0.3734375,-0.16544263,-0.436385,0.11502195,-0.17630498,0.026436573,0.18886149,-0.6968207,0.11394106,0.53371805,-0.07284052,-0.35860088,0.038102478,-0.79795665,-0.080730185,0.2582256,-0.03163792,0.15991895,-0.10760372,0.20009665,-0.03147071,-0.13072811,0.11883028,-0.40477535,0.33488953,0.079160325,-0.13205656,0.57994926,0.097196415
394,negative,-0.1849209,0.22712822,-0.029592538,0.11886154,0.034055576,-0.24504887,-0.42977154,-0.100694455,0.25356856,0.68640673,-0.14974369,-0.12746157,0.1872815,-0.08649156,0.08403121,0.2027387,-0.3729983,-0.08680697,-0.60482323,0.11024086,0.2674211,-0.19353376,0.110866174,-0.15369454,-0.066440545,0.10214656,-0.12768844,0.059652817,0.15745722,0.021831851,-0.04340982,0.11714923,-0.040457033,0.044244807,0.014321773,-0.061255265,0.38770044,-0.11905615,-0.055153202,0.18437295,-0.48816404,-0.054565314,0.16105874,0.03543578,0.2590473,-0.30861518,0.34741387,0.048611715,-0.15424658,-0.37516728,-0.0030794155,0.13283029,0.13800767,0.9393451,-0.13199404,-1.5870488,0.07014084,-0.27705005,1.2196784,0.21983846,-0.10416232,0.17223409,-0.046313353,-0.2337037,0.5810683,0.3067258,0.005063185,0.18273978,-0.15458868,-0.07837413,0.23415767,-0.42074332,-0.23320274,-0.5142018,-0.044476517,-0.074509956,0.070201546,0.20518577,-0.65050924,0.023814078,0.81011707,-0.025487473,-0.26861677,-0.0046871286,-0.80731213,-0.06374717,0.024605598,0.29333022,0.030235771,-0.25924194,-0.044205155,0.12715137,-0.3383684,-0.14221509,-0.4194315,0.058284227,0.053906683,-0.015060932,0.47245046,0.20400642
395,negative,-0.35903347,0.24040443,0.18013832,-0.07788402,-0.066110075,-0.4024554,0.09946966,-0.2809727,0.09594727,1.1385276,0.40861055,0.08682538,0.529604,0.44596237,-0.21037446,-0.19967593,0.23052037,-0.19937271,-0.1216024,0.059739567,0.73425907,-0.39383817,0.15555403,-0.38821226,0.08543701,0.3181954,-0.6362736,0.5504948,0.23185542,0.17932983,-0.28211024,0.34722224,-0.0075428756,0.11183803,0.34306446,0.027570883,0.21330868,-0.053173024,0.584397,0.151431,-0.41207218,-0.03306696,0.29469734,0.3614058,0.87113285,0.035804424,0.041866396,-0.038558494,-0.04632306,0.060425602,0.12482942,0.89093024,0.20458464,0.9719506,-0.23953007,-1.245634,-0.33709756,-0.13124456,1.7396376,0.4945447,0.16316381,0.41126853,0.35626414,0.13342756,-0.15626405,0.4404693,-0.26709762,0.24066737,-0.24434231,0.39484623,-0.11381591,-0.6426214,0.25770566,-0.19229163,0.0017986483,0.31082806,0.5833902,-0.09875367,-0.8598505,0.1593239,0.43708542,-0.5386372,-0.115109675,0.30313534,-0.5477516,-0.50752944,0.65878046,-0.12385102,-0.18531173,-0.20659877,-0.16773248,0.52719927,-0.03169239,-0.03931864,-0.20369509,0.32704753,-0.04728327,-0.08777792,0.24026065,-0.39247087
396,negative,0.072814815,-0.07475337,0.20903806,-0.15972516,0.052699633,0.02145232,-0.29111716,-0.029427083,0.17099774,-0.086647704,0.19627826,0.056937575,0.17174917,0.033049423,-0.16328071,-0.08055957,0.3330474,0.17194924,-0.49973783,0.29739204,0.20932928,-0.25107512,0.1444767,-0.090515345,-0.02309238,0.08207912,0.21528016,-0.4407924,0.1496666,-0.11202555,0.2637336,0.41865927,-0.26026633,0.1714025,-0.071067646,0.10085217,-0.13277328,0.044803724,0.25179994,-0.25871253,-0.24733382,-0.08010024,0.09199768,-0.2625264,-0.04736078,-0.2727368,0.05207542,-0.289798,0.03902436,-0.5737383,0.4841892,-0.14418946,0.030883351,0.7026679,-0.1681599,-1.5338752,0.050813794,-0.117415085,1.3205786,0.39823192,-0.21640016,0.41280746,-0.16711836,-0.3760432,0.84784853,-0.13164924,0.26697046,0.67380786,-0.10469363,0.04138621,0.13660392,0.179638,-0.38479316,-0.52247745,0.03868878,0.22427832,-0.3281774,-0.07247323,-0.80039465,-0.015484856,0.3593435,-0.17737418,-0.18730588,-0.04406499,-0.95018244,-0.095865585,0.075753205,-0.040205244,-0.05896288,-0.13825111,0.110113956,-0.26141497,-0.19438134,0.018377334,-0.05969489,-0.045236427,0.11285125,-0.07947117,0.34491614,-0.07075227
397,neutral,-0.112047225,0.276666,0.18624508,-0.023666725,0.008328697,-0.43378076,-0.2696751,0.036903467,0.18199672,-0.0014969467,-0.2898675,0.020489415,0.077668294,-0.008305039,0.03307222,-0.171368,-0.12611406,0.06270541,-0.27958146,-0.069304325,0.18605022,-0.089919895,0.20450567,-0.05552829,-0.07340671,0.15223925,-0.21633124,-0.17966409,-0.045886923,-0.10950386,-0.087971486,0.29380313,-0.25967744,-0.12555866,-0.026469432,0.12801148,0.27199706,0.063139684,-0.19926031,-0.096440084,-0.2610439,-0.22106926,-0.16449237,-0.26776838,0.28190473,0.07325232,0.22443648,-0.044797275,-0.29205137,-0.7218035,0.11396609,0.04000281,-0.06263642,0.80608463,0.058350414,-1.5429798,0.07112869,-0.31827906,1.3884528,0.1906464,0.0147042945,0.15883344,-0.22868514,-0.1257087,0.65296054,0.08603122,0.16649602,-0.18382823,0.34513053,-0.39047796,-0.060136296,-0.32946312,-0.028011166,-0.11526051,0.21412383,-0.06025991,0.020962197,0.028136551,-0.7023453,0.1843702,0.6330995,0.010799531,-0.4306381,0.08807334,-1.1370746,-0.11002468,0.15991485,-0.060247857,-0.21164048,-0.30326703,-0.01303631,0.057938527,-0.13078599,-0.23071001,-0.33575308,0.07727883,0.26306903,-0.22687005,0.5731385,0.13652709
398,neutral,-0.09428323,0.15639733,0.2673766,-0.10582897,0.11516126,0.13079984,0.3194231,0.4659276,-0.33267593,0.09481127,0.28466806,-0.14973395,0.18879227,0.15607332,0.15984403,-0.27652255,0.09982956,0.057027496,-0.33534086,0.031086188,0.60259575,-0.19577079,0.062395852,0.24526076,0.47662902,-0.13422622,-0.18997288,-0.10569229,0.24577372,0.16448122,-0.13048118,0.16110657,-0.020873245,0.09168001,0.11120126,0.099992454,-0.20722629,0.08963379,-0.11645923,0.012942364,-0.3822174,0.011467725,0.43695435,0.045519866,0.26078352,-0.11160797,0.13440996,-0.57520926,0.06326644,-0.6471022,-0.124400645,-0.11265372,0.14391734,1.0786065,-0.21125768,-2.6312873,-0.13611297,0.003948317,1.7575276,0.73919624,-0.45636627,0.7090947,-0.13434665,-0.01652098,0.5231384,0.10652955,0.13601777,0.22822364,-0.13243252,-0.14642541,-0.12638922,-0.220043,-0.252147,-0.2620331,-0.012877174,0.37014765,-0.28459436,-0.19375244,-1.025498,-0.01810133,0.570358,0.016440295,-0.21417482,0.2272314,-1.1816497,-0.1486947,0.2172532,0.03789405,0.11509018,-0.09368212,0.003801419,0.08685205,-0.13190375,0.11000141,-0.6927007,0.08833704,-0.06938084,0.18560113,0.45647284,-0.10555233
399,neutral,-0.32152706,-0.07237355,0.29978818,-0.023854844,0.015994724,-0.3725803,-0.079739414,-0.10198883,0.106280096,0.87519467,0.30620855,-0.114851475,0.376555,0.14429118,-0.10089251,-0.11422473,-0.3378546,-0.33019117,-0.45767677,0.27899632,0.57607144,-0.1199928,0.24250193,-0.05322502,0.037218347,-0.13549149,-0.5512366,0.10488349,0.48353308,0.0732656,-0.24834487,0.121174455,-0.006989984,0.105119675,0.14643925,-0.021072818,0.18009284,-0.036311768,0.02314832,0.06865208,-0.39324182,-0.0786543,0.31299585,0.30580992,0.79530716,-0.044192288,0.21106966,0.027216874,-0.048785433,-0.19936363,-0.020335536,0.44738925,0.30705485,0.8917941,-0.25386146,-1.4725603,-0.28096882,-0.252784,1.4330682,0.50509506,-0.056688372,0.11561231,0.08224539,-0.10054432,0.23014905,0.26726142,-0.33270124,0.115814894,-0.4817118,0.12847416,0.24147972,-0.41165328,-0.23086256,-0.3655869,0.011535739,0.26915544,0.28944176,0.25180238,-0.89432746,0.13412929,0.94705653,0.004530389,-0.085613094,0.34131405,-0.3414543,-0.3622778,0.15317385,-0.033451024,0.14964819,-0.32437098,-0.23399423,0.31521532,-0.17345715,-0.23045549,-0.44647253,0.5393727,0.040792577,0.105941296,0.3857386,0.1681183
400,neutral,-0.073158436,-0.02100706,0.15085542,-0.039858144,0.31470218,-0.4092036,0.04732605,-0.008688317,0.29667085,-0.044487342,0.05820847,0.032105003,0.49290437,-0.068222135,0.03935581,-0.23569176,0.035582095,-0.111917704,-0.20195094,-0.23434108,0.5754682,-0.27608904,0.26003987,0.08617445,0.122074015,0.018570706,-0.488049,0.08481461,0.26367858,-0.37874594,-0.25620946,0.044394042,0.12834208,0.12705621,0.15256426,-0.03698015,0.12981644,-0.10497153,-0.23359026,-0.15093736,-0.47108102,-0.34760284,-0.0972378,0.15164804,0.13659377,0.05180713,0.23145889,-0.13518713,0.041339546,-0.13799827,0.2154223,0.423485,0.09388457,0.9907055,-0.20764375,-1.5069054,-0.033033498,-0.54271024,1.0713937,0.35159802,-0.58961415,0.5420032,0.022570081,-0.11798175,0.2846533,0.52354676,-0.11147157,0.13090676,0.049441177,0.02399003,0.1292813,-0.13531533,0.3371447,-0.20136257,0.0748777,-0.10277831,0.07821268,0.2537004,-0.48629427,0.1109069,0.36402437,0.006084711,-0.0984438,0.2151731,-0.5062133,-0.17007048,0.1687012,-0.12941992,-0.06320332,-0.32033724,-0.25648582,0.5903782,-0.19722925,0.002952003,-0.3458559,0.16476236,0.07119707,-0.08461288,0.09378022,0.053173386
401,negative,-0.037006903,0.34687302,0.2801958,-0.20075668,-0.041539285,-0.49926537,-0.5283224,-0.43472573,0.060422968,0.2149222,-0.21171187,0.09549676,-0.11174868,-0.075476825,0.08259451,0.09109604,-0.598564,0.021950956,-0.09603413,-0.23114313,0.36604658,-0.29868275,0.12799174,0.09478131,0.04234975,0.31950557,-0.33901736,0.10453164,0.17303176,-0.014207624,0.023544358,0.0227913,-0.45197234,0.14197236,-0.2910983,-0.23476161,0.33201516,-0.3218254,-0.0016373715,-0.14592208,-0.6187217,-0.10192651,-0.32662186,-0.20100234,0.5550265,0.0002133725,0.5574428,0.011686811,-0.19314481,-0.8667757,-0.16414021,0.24556534,-0.12697098,0.8313707,0.26088613,-1.7019354,0.2512784,-0.18936661,1.0060699,0.17124364,0.22247589,0.34349585,-0.355951,-0.35846287,0.6878694,0.44872922,-0.050670974,-0.21608762,0.40622184,-0.40446046,0.40782022,-0.24957485,-0.35016292,-0.03913285,0.11149749,-0.21501505,0.17772394,-0.036178898,-0.64823925,0.1155258,1.0871165,-0.049264066,-0.5717922,0.21055587,-0.48845482,-0.5205463,0.124139994,0.12999134,0.14993136,-0.5349432,-0.01802893,0.25748882,-0.2841297,-0.22168224,-0.29917353,-0.1595998,0.27113044,-0.078927346,0.41914532,-0.09489882
402,neutral,0.16837962,-0.06409164,0.24245678,-0.23653324,0.032853603,0.24419807,-0.38300282,0.38642266,0.35956907,0.6760493,0.04624928,-0.24210303,0.2626059,0.24096555,-0.037654027,0.09779777,-0.23210017,-0.19125718,-0.50860244,0.02257289,0.39196876,-0.45250323,0.07872718,-0.48664996,0.015778035,0.058241833,-0.17765574,-0.081141375,0.43042436,0.48143196,-0.042928744,0.1411346,-0.27915308,0.32254165,-0.038532116,0.071623966,0.25267592,-0.16163619,0.31582883,0.11962734,-0.43790856,-0.15213855,0.28021073,-0.18160024,0.055027973,-0.28162062,0.16553962,-0.097856686,0.18320668,-0.51326174,0.21848445,0.18144035,0.26053753,1.1770093,-0.1861165,-1.8387402,-0.28253943,0.054789763,1.3160043,-0.059117414,0.051332984,0.44116774,-0.19256663,0.054598156,0.36740926,0.016031114,0.25964472,0.17474169,-0.2585613,0.31137007,0.03685011,-0.4084788,0.098282024,-0.6497978,0.34893057,0.29038066,0.5829517,-0.1459876,-0.7567099,-0.18861583,0.7854396,-0.09150586,-0.31762472,-0.1673414,-1.0905045,-0.23092496,0.2025839,0.3458965,-0.0130360685,-0.27570558,0.25565964,-0.018578595,-0.17843524,-0.010497622,-0.5264669,0.40089887,-0.20457353,-0.11231051,0.53037214,0.10317719
403,negative,0.00030290897,0.14952528,0.31504726,-0.16829605,0.060926616,0.287287,-0.3923525,0.04756313,0.1049491,0.15112162,-0.12270034,0.15814225,0.16502701,0.094676375,-0.052301567,-0.01445005,0.21452186,-0.05472494,-0.6158192,0.23631461,0.058337938,-0.28534147,0.2999736,-0.21863246,-0.044542447,-0.033782683,-0.15055747,-0.40748826,0.26991105,0.16191848,0.2603998,0.4161687,-0.082683265,-0.039054915,-0.051785585,0.053967368,-0.026967768,-0.0686904,0.0042155664,-0.05840127,-0.5639815,0.10060163,0.24764316,-0.11127715,0.07292752,-0.24841852,0.12203489,-0.33010498,-0.3495761,-0.5336267,0.15269929,-0.051352758,0.1750741,0.93759423,-0.11300402,-1.5704737,0.11364014,-0.19558865,1.3403757,0.30684626,-0.09475442,0.31081134,-0.1704967,-0.3293461,0.7225026,0.14437966,0.16694634,0.31208614,0.00045839013,0.11107377,0.17759709,-0.31098592,-0.028538201,-0.28153118,0.09114563,0.116516724,-0.14518178,-0.038658366,-0.75478446,-0.12868683,0.56393945,-0.19786805,-0.08836108,0.001931707,-1.2041491,-0.10872349,0.077097155,-0.01803837,0.20713827,-0.29214808,0.16878858,-0.22282833,-0.086906336,0.14767747,-0.31636193,0.0473591,-0.0707591,-0.20740195,0.39738896,-0.015252812
404,negative,-0.07541868,0.38055512,0.2904958,0.010433938,0.039129805,0.10693747,-0.13826506,0.0114431605,0.085160844,0.15099518,-0.044661444,-0.0799249,0.2032093,0.02294376,-0.0446474,-0.24257028,0.07370225,-0.049746275,-0.3212553,0.09862204,0.40360758,-0.1473349,0.043198448,0.00851661,0.20275737,-0.04895092,-0.12717596,-0.1209496,0.1618642,-0.028269326,-0.058224164,0.2833695,-0.09030539,-0.12874849,-0.24793798,-0.0047394685,0.016028678,-0.037620153,-0.029440675,0.08630666,-0.43470696,-0.14549127,-0.028445452,-0.14523275,0.2253012,-0.017282821,0.21739991,-0.153141,-0.15500553,-0.48483062,0.0011509989,-0.04911967,0.010484708,0.89278835,-0.014510575,-1.7027754,-0.03795271,-0.2091736,1.2735007,0.288822,-0.048091896,0.58953834,-0.13669379,-0.2390631,0.5401631,0.0202302,0.1335309,0.11067476,0.1274631,-0.056699928,0.24946237,-0.24964924,-0.22617257,-0.20332712,0.2426392,-0.026179962,-0.032362092,0.12343067,-0.6558922,0.100655735,0.49643788,0.12238459,-0.25954983,0.16781439,-0.90091074,0.08502914,0.010280785,-0.18995886,0.034362525,-0.17711945,0.067526504,0.11039482,-0.11984672,-0.08691759,-0.48023373,-0.028622312,0.027277265,-0.10478842,0.3611291,0.14487624
405,neutral,0.004854101,0.16008112,0.19088598,-0.2121287,0.08236049,0.41146082,-0.10735146,0.2140798,0.18873657,0.10281083,0.074876815,0.037837222,0.30439964,0.11530555,0.024110135,0.08420004,0.058175858,0.03510349,-0.23768015,0.04460911,0.38652754,0.051678773,0.16218124,-0.14099036,0.23489414,-0.1521685,-0.24965811,-0.14305027,0.06387986,0.07603319,-0.049681734,0.0592547,0.03778483,0.09181114,0.1079027,0.00083038956,-0.07212748,0.013153041,0.13105083,0.0025074955,-0.16633712,-0.23669359,0.15574412,-0.16948259,-0.026836595,0.14724898,-0.032167286,0.10801622,0.010249967,-0.34145558,-0.08493348,-0.010498341,-0.008824178,0.8235873,0.018233197,-1.5345851,-0.22760667,-0.07850579,1.1188381,0.3006873,-0.041901235,0.6435334,0.04175208,0.14310741,0.4222926,-0.01075949,0.24771594,0.10157569,-0.12087942,-0.051461883,-0.1193145,-0.16059706,0.032659773,-0.23187475,0.05084567,0.19654626,0.019774586,-0.09526031,-0.430979,-0.007077702,0.44344592,0.1803303,-0.202448,0.005234799,-0.73741573,-0.31214488,0.11027047,-0.040826116,-0.18532231,-0.16654766,0.21246141,-0.04838309,0.1239515,-0.04129064,-0.4389082,0.16056073,-0.11782214,-0.011181273,0.4063364,-0.13507858
406,negative,-0.1660376,0.2861792,0.09807933,0.03063709,-0.067973986,0.11830851,-0.31778303,-0.08508031,0.037968434,0.103750266,-0.21672553,-0.04040475,0.28053108,0.009293894,-0.005261571,-0.108776875,-0.051129743,-0.076657526,-0.48043314,0.22716157,0.49108708,-0.10902066,0.18903181,-0.07671472,0.0686785,0.019263588,-0.10713272,-0.29241306,0.26159883,-0.026843034,-0.018017199,0.20014766,-0.17533283,-0.016223947,0.07941676,0.009615461,0.1636687,-0.096181214,-0.037275415,0.009162264,-0.48419854,-0.055453595,0.12601042,-0.16452573,0.12437414,-0.26093066,0.25025338,-0.12556507,-0.17906629,-0.6440073,0.097347766,-0.09315748,0.031031732,1.0579054,0.13273476,-1.7954806,0.103039384,-0.26126328,1.373737,0.2565526,-0.048884783,0.54970497,-0.22318536,-0.27751642,0.72024876,0.09191706,0.16380934,0.08269377,-0.011571333,-0.054886032,0.18777029,-0.3717498,-0.17629804,-0.1899593,0.15635647,-0.041388128,-0.07293974,0.05884501,-0.68107617,0.0029148133,0.5207563,0.122363076,-0.32466897,0.118502185,-1.1143845,-0.110406436,-0.15382959,0.05898124,-0.07759294,-0.3747558,0.010173376,-0.06796324,-0.11849626,0.058381993,-0.38768253,0.105473906,-0.015588021,-0.10257435,0.33915758,0.099331066
